business_id,anger,joy,sadness
jmG_QxXXfz2cnw9dQCXJLQ,0.0042184120975434,0.8644397258758545,0.0039820768870413
9f5GXEeTvBWnrZ-AHEjgJQ,0.0285935271531343,0.6722008585929871,0.0386500172317028
Bg7D8LrsW9XbYlEhT9yekw,0.0012406399473547,0.9146663546562196,0.0035844165831804
IP_E4SHLClorhNg4o5bw9Q,0.0162489879876375,0.8761756420135498,0.0064668809063732
atZ_olNKXOG4rEr6mccN8g,0.0043403813615441,0.7288603186607361,0.0226735193282365
u8wxP8s-jr0KCZTfGMl1UQ,0.000885987537913,0.9678799510002136,0.0048489444889128
C2vKa-eZFVBrfFGYXxvXFw,0.0032142263371497,0.8577019572257996,0.0151624707505106
XuE_qA2XLEZMKKZPT5q7Ww,0.003668958786875,0.0521366186439991,0.0058215241879224
oBNrLz4EDhiscSlbOl8uAw,0.0088230585679411,0.2857658267021179,0.0053440709598362
iRIHK8-EwpeffwvoO4nzIA,0.000982696772553,0.966635763645172,0.0037984289228916
6vWKezveJpsWgjl5Cd3l-g,0.2130628377199173,0.0021290627773851,0.0169824175536632
EMeQK7kSpsncKYYza3ypjA,0.0261831879615783,0.0433170683681964,0.6745502352714539
ramBBnf8_ZAZ16aUnSUMJg,0.0034725456498563,0.7534077763557434,0.0061311372555792
r8ER_x1HAfJ5RBLkcGtilw,0.0022476741578429,0.7605104446411133,0.0065194298513233
3qgz5OPfl7CRa3igH4s1Sg,0.0301320105791091,0.1670334190130233,0.3838209509849548
vI-2mPYOgfix5LcaqDOy_g,0.0015242632944136,0.9441670775413512,0.0033910009078681
Myn542cPQ19wgoFWGKM-Lg,0.0085140261799097,0.1571055650711059,0.0105447936803102
6o2IHdoeKPzr1Q5qKV3k7A,0.0024601416662335,0.7678984999656677,0.0159030798822641
8HP8_kW6xroh5jCkh4uigA,0.0022657727822661,0.8871532678604126,0.004537543747574
_HO5ubZyfVKVWytSDZy1tA,0.0023016997147351,0.8036788105964661,0.0067580533213913
ONJBEPNFUv_uTglJOT8ctw,0.0048889233730733,0.0131382839754223,0.0017649859655648
jS3affmkXWrBnidXA-DIfQ,0.0009847501059994,0.9631951451301576,0.0066972807981073
VAeEXLbEcI9Emt9KGYq9aA,0.0385974757373333,0.0356012992560863,0.8596568703651428
GXFMD0Z4jEVZBCsbPf4CTQ,0.00274606840685,0.9408273696899414,0.0030362415127456
SvDyTNMMznMKt_W1IQ1v6Q,0.0018857851391658,0.8715085387229919,0.0051652900874614
i_FWONQD1ZBqrNE2b-M5Ug,0.0092594362795352,0.4895526468753814,0.0065243714489042
K1ABvJZtgcdYHyH83fkFRA,0.01889219135046,0.4241524934768677,0.2056068032979965
rCOIoZ3WuA6pkgRltfEN1g,0.0018056683475151,0.9604660868644714,0.002584682079032
PglT5CBjI2F5TKZkaQ-dng,0.0014119273982942,0.9138359427452089,0.0053039328195154
L5LLN0RafiV1Z9cddzvuCw,0.000710119435098,0.9726560711860656,0.0021327848080545
zGtHhmjmZV-ZTTVw5QlTKg,0.0034200132358819,0.7400732636451721,0.0412129461765289
7Iv-6B0EH-yVo5o_VnykWw,0.0125416684895753,0.5949375033378601,0.0108954813331365
fCDMLD21ypv1XZ_EyafCkQ,0.0015287339920178,0.876474916934967,0.0044087558053433
9PZxjhTIU7OgPIzuGi89Ew,0.0743363499641418,0.0230477154254913,0.1383481919765472
SJIQFKTW6uUsOo29w9IHxw,0.002097679534927,0.9068174958229064,0.0068740332499146
jS3affmkXWrBnidXA-DIfQ,0.0012468456989154,0.968827784061432,0.0020266589708626
gsy3nze2K5cSH9H6rOkTgQ,0.0181537736207246,0.4930307269096374,0.0115168951451778
gsy3nze2K5cSH9H6rOkTgQ,0.0082204015925526,0.365033209323883,0.0358970947563648
n1sTAd-dxmgOCctrki9dMg,0.4122920036315918,0.0065998518839478,0.4647483825683594
fCDMLD21ypv1XZ_EyafCkQ,0.0020289190579205,0.9506153464317322,0.0027142793405801
_KlEMZvay1c9xYctKFtN-w,0.1889214366674423,0.1271682828664779,0.0850800722837448
TOVprh8VkxDRMwU-MlRgJg,0.0045732762664556,0.378262996673584,0.0283444225788116
zGtHhmjmZV-ZTTVw5QlTKg,0.0006532400147989,0.0015448584454134,0.0025306532625108
ezB8e2rijjViprrcTdIiQQ,0.005355981644243,0.6328113675117493,0.009925277903676
sHwNZLuLZvlVBX17b7RgTw,0.0020513811614364,0.9488304257392884,0.0041721011511981
6ajnOk0GcY9xbb5Ocaw8Gw,0.0010672683129087,0.9744915962219238,0.0019868689123541
oBNrLz4EDhiscSlbOl8uAw,0.1019926890730857,0.0488935373723506,0.2506622672080993
ZzJofWxYndRUyiOyPI-O7A,0.0033822208642959,0.862391471862793,0.0056174946948885
fCDMLD21ypv1XZ_EyafCkQ,0.0144334267824888,0.3975047469139099,0.2547367215156555
qLXO7VFOlWo2iocQBiUeRA,0.0067924130707979,0.4983329474925995,0.0153037393465638
aQFQIlyHasaTz5DtjV57nQ,0.0033858991228044,0.8086149096488953,0.0082545839250087
AFYI0sfZ6WdVELjjEYOIpw,0.0077184261754155,0.1562219113111496,0.677375316619873
XeeTJDWyvj6JSDxGgG4A6A,0.0163949634879827,0.4871919155120849,0.2080645561218261
3qgz5OPfl7CRa3igH4s1Sg,0.0043876925483345,0.4039631485939026,0.0207025613635778
YV83252nBml7BmQLdAniYg,0.0023130266927182,0.8828776478767395,0.0043212636373937
q7h9Feqfh3AEJTzAwru07Q,0.0012232650769874,0.94680255651474,0.0030992527026683
8pqdJjefYq-a9IBSJJmKwA,0.0026610225904732,0.9081489443778992,0.0047417571768164
q_PFmdGcKx2H7z2ze8H26w,0.0043866350315511,0.6410819292068481,0.105669617652893
VRGYwKE_Z77frm5NwLvJhw,0.0038373037241399,0.4306007027626037,0.0244669932872056
DEFte_S3i2EcRLH7XbWQZA,0.083107978105545,0.6678286194801331,0.0641037449240684
N1GYsCd5QAchGOCeQ37J9g,0.0031367831397801,0.0230946354568004,0.6453391313552856
SvDyTNMMznMKt_W1IQ1v6Q,0.0333332791924476,0.0172300189733505,0.0704063773155212
L5LLN0RafiV1Z9cddzvuCw,0.0057731242850422,0.3622289299964905,0.0276802238076925
ZF0tt7hn6WK3-aNWgtLcFA,0.0080557344481349,0.5858451128005981,0.0279119983315467
zxIF-bnaJ-eKIsznB7yu7A,0.0093572558835148,0.8697708249092102,0.0063003520481288
BxFWkJsm5A0lz7C_BFDm4Q,0.0028337170369923,0.922677755355835,0.0034154790919274
DVBJRvnCpkqaYl6nHroaMg,0.0047410130500793,0.1425486952066421,0.6434398889541626
jEAqMCGw3ocephZJFsl-qw,0.0252225380390882,0.2037109285593032,0.3178028464317322
0XazM8VIswiJZ4-96raOjQ,0.0019108266569674,0.9560678601264954,0.0055916905403137
Jzb2IQSwPfULWzdl9Bq5fg,0.0022424811031669,0.8812670111656189,0.0079629318788647
tk2kG_HL54lqiue6-pXQdQ,0.0032978118397295,0.94334214925766,0.00453378027305
rViAhfKLKmwbhTKROM9m0w,0.0023070613387972,0.0054538217373192,0.9182823300361632
oBNrLz4EDhiscSlbOl8uAw,0.0036917561665177,0.4967204630374908,0.0476766601204872
J0joPXxmN-_9Lzafspqdbw,0.0028784945607185,0.9325985312461852,0.0045725419186055
Zi-F-YvyVOK0k5QD7lrLOg,0.0017403068486601,0.9894201755523682,0.0020688660442829
9xdXS7jtWjCVzL4_oPGv9A,0.003684053895995,0.729282796382904,0.0062921191565692
GBTPC53ZrG1ZBY3DT8Mbcw,0.0021130517125129,0.9007170796394348,0.0049229026772081
oBNrLz4EDhiscSlbOl8uAw,0.0023405193351209,0.4842773079872131,0.0238747298717498
I3Uy20BKx7G-Fzz6hLIeWg,0.015027736313641,0.5906165838241577,0.0037968289107084
zCELc_Vqc0EbnTwbkpUIEA,0.0071279080584645,0.4848935604095459,0.0115100340917706
vVfy055EfLMdd0yJYHxiMQ,0.0019973732996731,0.9315928816795348,0.005813208874315
dbn2SoD5uPG15Yd4UcmEzA,0.0017609322676435,0.9546512365341188,0.0012948514195159
Eb1XmmLWyt_way5NNZ7-Pw,0.0172112695872783,0.4447035193443298,0.0845205262303352
i_FWONQD1ZBqrNE2b-M5Ug,0.0010956901824101,0.975628137588501,0.0015878531849011
SvDyTNMMznMKt_W1IQ1v6Q,0.0695602893829345,0.2786873579025268,0.1163673251867294
W9y4JkMqy2dFNwYc3Y5cKQ,0.0080103790387511,0.2455373853445053,0.2178061604499817
9f5GXEeTvBWnrZ-AHEjgJQ,0.0062633282504975,0.9341240525245668,0.0056187096051871
-Ti5pwj6mA99khsxxur8aQ,0.0109288794919848,0.3196287751197815,0.360964298248291
oBNrLz4EDhiscSlbOl8uAw,0.2240811586380005,0.0347395911812782,0.2816354930400848
A0DYN5wxygYnX_sL3HygvA,0.00319106108509,0.7344699501991272,0.0777622535824775
eDqPBPit4nCy_qLEE6AA9A,0.0052804192528128,0.7791391015052795,0.0171766933053731
9PZxjhTIU7OgPIzuGi89Ew,0.0138944331556558,0.8922402262687683,0.046171698719263
R41oIvpXmZPpMT6IxIWgzg,0.0070347161963582,0.4707385599613189,0.0211764965206384
BpIwDr5mG6wG5-Pxu3yxSg,0.0018158463062718,0.9675154089927672,0.0016354381805285
BjeHLwKOlHyV6DJgmZxAjA,0.0012738179648295,0.9722082018852234,0.0018951265374198
zFcE7bQ2oDfwpPgl_PxOTA,0.0036945408210158,0.666248619556427,0.0328994318842887
N1GYsCd5QAchGOCeQ37J9g,0.0037525985389947,0.0636909529566764,0.6977187991142273
6a4gLLFSgr-Q6CZXDLzBGQ,0.0112456092610955,0.0827616751194,0.5054782032966614
QVqLR6SJZP9DyeYVR9esUg,0.0051723159849643,0.0070640090852975,0.8680916428565979
9xdXS7jtWjCVzL4_oPGv9A,0.0017029151786118,0.8544808626174927,0.0078335702419281
UYO_d_iqHp4trXNxVOVR1w,0.493531733751297,0.2065179198980331,0.0797501355409622
TSKCK51GymAsxiA-kx-RiA,0.5012079477310181,0.0369263105094432,0.126627042889595
gTC8IQ_i8zXytWSly3Ttvg,0.0038051067385822,0.8446729779243469,0.0046388078480958
GST3wg-wej15vHeCvaXE6w,0.0069914110936224,0.1531717926263809,0.0598698072135448
xwjUyOwIQuFNaBCxhedwLA,0.0035045072436332,0.6065053939819336,0.038323163986206
c_4c5rJECZSfNgFj7frwHQ,0.0062630521133542,0.3009064495563507,0.0195949301123619
4szMVHmGXodrVGw4Zhev9g,0.0131993070244789,0.2852190434932709,0.2533415555953979
NXhblEG-3OTbOwBbyevIGw,0.0099357450380921,0.8478135466575623,0.0287144128233194
YUtYV7iXqiUX19gFBiy9SQ,0.0028471045661717,0.8858152031898499,0.0037488839589059
jGgUfiMg0_a6ehbz_ucDkQ,0.0060127680189907,0.1638129949569702,0.232823371887207
C6KP0hSutumHzLDCFyjvJQ,0.0332769155502319,0.0124237164855003,0.0247561857104301
LM54ufrINJWoTN5imV8Etw,0.0614193826913833,0.5564186573028564,0.0185115169733762
C2vKa-eZFVBrfFGYXxvXFw,0.0051919734105467,0.767437756061554,0.005213146097958
JQz0_R70G3bjQ5dRqrhxKQ,0.004408243112266,0.7846053242683411,0.0064553287811577
_ab50qdWOk0DdB6XOrBitw,0.0421200059354305,0.5717207789421082,0.0332755446434021
Eb1XmmLWyt_way5NNZ7-Pw,0.0217270068824291,0.1650949567556381,0.0219070743769407
J2iA75S1lHLO77UcLQZkeA,0.0827364400029182,0.188703715801239,0.0236318223178386
GST3wg-wej15vHeCvaXE6w,0.0007990982267074,0.965658962726593,0.004141604527831
TcNZXteosegb1RO4O5hREw,0.0032113613560795,0.6937146186828613,0.0173702221363782
YCwWrnOh8qUmQbgQ4p02AA,0.011588186956942,0.339361697435379,0.2353698760271072
TcNZXteosegb1RO4O5hREw,0.0214699320495128,0.0314937233924865,0.0090758660808205
GBTPC53ZrG1ZBY3DT8Mbcw,0.3507663011550903,0.1000761836767196,0.3823989629745483
jbJTF1zVmZsk4hea8hoeVA,0.0039729531854391,0.8465531468391418,0.011511611752212
p8ao29A31ijNwDXuAxQxjA,0.0098341992124915,0.1679673790931701,0.4572685062885284
CeQtgiR1EuGedqwh1uyLQQ,0.002129218308255,0.9453865885734558,0.0033874921500682
efGqAYPCCxPvHPX3dCM8bQ,0.015436596237123,0.0117452284321188,0.0212026722729206
C2vKa-eZFVBrfFGYXxvXFw,0.0033012302592396,0.8243715763092041,0.0035576645750552
Zx7n8mdt8OzLRXVzolXNhQ,0.0024398260284215,0.8454251289367676,0.0093139037489891
SJIQFKTW6uUsOo29w9IHxw,0.002318374114111,0.8296347856521606,0.013440660201013
sTPueJEwcRDj7ZJmG7okYA,0.0023481592070311,0.922838568687439,0.0027294831816107
SJIQFKTW6uUsOo29w9IHxw,0.0044180955737829,0.5739457011222839,0.0068801259621977
q7h9Feqfh3AEJTzAwru07Q,0.0089395036920905,0.7058877348899841,0.1359286606311798
1b5mnK8bMnnju_cvU65GqQ,0.0025918064638972,0.5549033284187317,0.2307296097278595
GW-H37yWCNhgWPg9RwKbVA,0.0047569531016051,0.9453787803649902,0.001984026748687
8pqdJjefYq-a9IBSJJmKwA,0.0006351625779643,0.9917959570884703,0.0018231100402772
fCDMLD21ypv1XZ_EyafCkQ,0.0068426625803112,0.6685861349105835,0.0258619878441095
U0ICWpbd1C0GD9SpIv3bSA,0.0023985295556485,0.9522444605827332,0.006082794163376
_OgwyI_0mGs620_ZfKgzbg,0.1180798411369323,0.1223543584346771,0.0702416375279426
gsy3nze2K5cSH9H6rOkTgQ,0.0091612553223967,0.0713408961892128,0.2066558748483657
nR5YybQrv7P62jd_oP5p7g,0.0057628164067864,0.8111635446548462,0.1006195321679115
8YDJraW_cg5IPTPisPfB-A,0.0057689952664077,0.8130165338516235,0.046843234449625
GXFMD0Z4jEVZBCsbPf4CTQ,0.0012899253051728,0.895760178565979,0.0105620743706822
sHwNZLuLZvlVBX17b7RgTw,0.044956486672163,0.2367693781852722,0.346995085477829
fCDMLD21ypv1XZ_EyafCkQ,0.0040135849267244,0.7890626788139343,0.006526798941195
h2nBTqJVHAyltyeq7sZZ-w,0.0021871158387511,0.7717183828353882,0.0238866992294788
27zKMgNsoSrQ-lwlVh7Ozg,0.5254743695259094,0.010648975148797,0.2239441126585006
b36EeutJRvowZMr9TpQm0w,0.001070013619028,0.9622337818145752,0.0023891879245638
GW-H37yWCNhgWPg9RwKbVA,0.0016140396473929,0.9713999629020692,0.0017046876018866
7GSOAWAlmIvKdbAVFBL_Cw,0.0045424527488648,0.7377166152000427,0.0343719273805618
jbJTF1zVmZsk4hea8hoeVA,0.0028887195512652,0.9399176239967346,0.0024746695999056
Lmstm1D0Ch8QP1b2TB-tVw,0.0043056113645434,0.7946686148643494,0.0069773555733263
4YoVUmkpUBNtdYa804Wzvg,0.0021455122623592,0.179382786154747,0.7367175221443176
YbEVMCXzbcibj2a11Yzg1g,0.0042505855672061,0.9094560742378236,0.007263577543199
1PGF-zUnu2uxHqRWo06k7Q,0.0064335661008954,0.3086885511875152,0.0190869737416505
FaY_9x8ZtsuHe5wS2iJM1Q,0.2754209339618683,0.0318798497319221,0.3714417219161987
04l8PYcuYQeEkEhJCbhtOA,0.0071897441521286,0.5387710332870483,0.011690841987729
NXhblEG-3OTbOwBbyevIGw,0.0027573099359869,0.9687063097953796,0.003553154412657
Zx7n8mdt8OzLRXVzolXNhQ,0.0194875951856374,0.525473415851593,0.1055296212434768
tc6jKQiRjFO2M7BylwHVrg,0.00246750889346,0.8606061935424805,0.0207348074764013
4szMVHmGXodrVGw4Zhev9g,0.0067962314933538,0.7588602304458618,0.0767810642719268
8u70WVawnsReBWNv7IXNSg,0.0029410193674266,0.2659436762332916,0.0095859970897436
8u70WVawnsReBWNv7IXNSg,0.0309239514172077,0.2744157910346985,0.0986212417483329
vVfy055EfLMdd0yJYHxiMQ,0.0027005441952496,0.9438042044639589,0.0044229812920093
ghsaIqQ1xY3cWtWWJ4QW5w,0.0026596577372401,0.6284992694854736,0.0480815432965755
VAeEXLbEcI9Emt9KGYq9aA,0.0014507728628814,0.0090779569000005,0.0127439573407173
4YoVUmkpUBNtdYa804Wzvg,0.0073496787808835,0.7771849036216736,0.0085302209481596
Mwc3n5Psw9wRaQ22vZWDYQ,0.0062470464035868,0.746374785900116,0.0150911472737789
C6KP0hSutumHzLDCFyjvJQ,0.0135307433083653,0.8030136823654175,0.0221730209887027
6N44KZ0qDcY1n1Rz0Nw3bg,0.0028218512888997,0.9075217843055724,0.0022714640945196
tARR9jhv5gi9TjsfSVmjmw,0.0061096283607184,0.6265347003936768,0.0072295414283871
SJIQFKTW6uUsOo29w9IHxw,0.0050058308988809,0.314370334148407,0.0249891150742769
EQ-TZ2eeD_E0BHuvoaeG5Q,0.0230055078864097,0.004580161999911,0.0999363511800766
L5LLN0RafiV1Z9cddzvuCw,0.0033104468602687,0.682645320892334,0.0128304557874798
Meww6RIE4cFL_kG0aRlbAA,0.0016330851940438,0.9526093006134032,0.0042505776509642
Ff7CVmNORVLNsV3L-lrkvw,0.0017117660026997,0.9579331278800964,0.0028209253214299
1b5mnK8bMnnju_cvU65GqQ,0.1133602932095527,0.6777245998382568,0.012721343897283
VAeEXLbEcI9Emt9KGYq9aA,0.003155973739922,0.7424214482307434,0.0052912710234522
kxOR-Z62MnMUlCZWQmd2iQ,0.0074813463725149,0.2024762332439422,0.0624668896198272
J0joPXxmN-_9Lzafspqdbw,0.0024881605058908,0.8727438449859619,0.0050609381869435
9DfzRvTs9tzFuj5PnnLOrA,0.0033771640155464,0.0388996601104736,0.0031025244388729
DVBJRvnCpkqaYl6nHroaMg,0.0044721416197717,0.3890719413757324,0.0213449001312255
7Iv-6B0EH-yVo5o_VnykWw,0.0014714921126142,0.9452033638954164,0.0044102580286562
ETsHfis7Dm932TS0dRjcoQ,0.0015281377127394,0.9480992555618286,0.0062108021229505
qAn_A-pwh-SDBj6Sjff8Qw,0.0026132017374038,0.9121227860450744,0.0042406278662383
7Vy1FHvdD22nzEB6zfaUFQ,0.0033432475756853,0.882043182849884,0.0027338482905179
1EOnQ9tfdx8Qasvn6-ttZw,0.0013336206320673,0.9809622168540956,0.0016039925394579
Ppy-UN5RptIog4AvNnAM-g,0.002810483565554,0.8656742572784424,0.0054231770336627
oBNrLz4EDhiscSlbOl8uAw,0.0010190170723944,0.9649546146392822,0.0022642235271632
1b5mnK8bMnnju_cvU65GqQ,0.0783629938960075,0.309264600276947,0.1253751516342163
tELoGj2QJYYFQ1jo_XXbpA,0.0182057209312915,0.5015826225280762,0.2087534517049789
5DDPX5QQS43uACR1MiCVPA,0.0753488764166832,0.0250745378434658,0.1147364303469657
nk96iwJV1_p2HECYQW1ysA,0.0018823293503373,0.2816287577152252,0.0099273491650819
oBNrLz4EDhiscSlbOl8uAw,0.0028647347353398,0.7829147577285767,0.0054878490045666
GXFMD0Z4jEVZBCsbPf4CTQ,0.0087969005107879,0.9202738404273988,0.0086525045335292
9xdXS7jtWjCVzL4_oPGv9A,0.0065966094844043,0.4669220745563507,0.0061568049713969
GBTPC53ZrG1ZBY3DT8Mbcw,0.0018112534889951,0.8297519683837891,0.0061967466026544
_ab50qdWOk0DdB6XOrBitw,0.0042786584235727,0.6834363341331482,0.0078185563907027
gGmqCZtOAUUqWLUJiL-Ydg,0.0030965134501457,0.8998641967773438,0.0067293304018676
oOSMOJptLRbmEDjp0YnEPw,0.0010946793481707,0.9728103876113892,0.002628527348861
t2vxEpIP8ntB4OBHrNAcVw,0.0036155744455754,0.6988950371742249,0.0145281441509723
oLc7k78_YcDMnMCdbC-h1A,0.0062452522106468,0.0950958207249641,0.0081107383593916
oBNrLz4EDhiscSlbOl8uAw,0.0063009220175445,0.8957509398460388,0.0150835327804088
6ewV-e7-39oqYUq3yZuIyw,0.0946164727210998,0.0437425300478935,0.5205152630805969
WZm72JqVRfpw2Pu3vag9gw,0.00094961974537,0.961966633796692,0.0030653548892587
gTC8IQ_i8zXytWSly3Ttvg,0.0034874721895903,0.8352872729301453,0.0039744665846228
_C7QiQQc47AOEv4PE3Kong,0.0078602181747555,0.3765134513378143,0.1960821598768234
9DwHhJs0YFGIFvZym6PRlw,0.0169384311884641,0.039445336908102,0.0522889234125614
Mfvk9uEEhdCqj8S2u7dWgQ,0.0184764843434095,0.8599561452865601,0.0047918045893311
J0joPXxmN-_9Lzafspqdbw,0.0141035849228501,0.13519187271595,0.0963728204369545
9f5GXEeTvBWnrZ-AHEjgJQ,0.0011897044023498,0.9544035792350768,0.0081597017124295
VAeEXLbEcI9Emt9KGYq9aA,0.0216113831847906,0.4303454458713531,0.0121223842725157
Hlrjh-c8sazwp7FWRQjXSg,0.0026530758477747,0.0010617907391861,0.0045673735439777
HlmHhuZeIkBMbrz4-bvZHA,0.0022482275962829,0.8681890964508057,0.005728468298912
VaO-VW3e1kARkU9bP1E7Fw,0.0368129611015319,0.4876482486724853,0.0080910725519061
TcNZXteosegb1RO4O5hREw,0.0045104026794433,0.38028684258461,0.0171813257038593
EQ-TZ2eeD_E0BHuvoaeG5Q,0.0147264180704951,0.6481772065162659,0.0784313827753067
q_PFmdGcKx2H7z2ze8H26w,0.0259171575307846,0.7063384652137756,0.0218497533351182
q2gRx1K1mbk6zHV4ZOCChQ,0.0015844805166125,0.9348320364952089,0.0037151623982936
lU3MLkKLUNpuHUblXx3dnA,0.032484084367752,0.168022021651268,0.5288745164871216
D9im4ujaknpYonrEfbE_HQ,0.2490239590406417,0.2755458354949951,0.3516800105571747
5Fs604P6wfdVNy9jt8kc5Q,0.0028656574431806,0.4508228600025177,0.0389277301728725
73UjNbSoQjQAOS45rcihFg,0.0037535422015935,0.8852487206459045,0.0052226511761546
p8ao29A31ijNwDXuAxQxjA,0.004600869026035,0.8692324757575989,0.0049513769336044
9f5GXEeTvBWnrZ-AHEjgJQ,0.0016846847720444,0.9699769616127014,0.0028966125100851
g1y0pKT3L80JNjvobavoeg,0.0049628345295786,0.864298939704895,0.006149299442768
PBtZNTQl5tRReeC8It1G7g,0.0099379541352391,0.0210255086421966,0.0032480629161
yY3kq6_2m1FyY9MgaiHgoQ,0.0019665888976305,0.9530916810035706,0.0024333740584552
5DDPX5QQS43uACR1MiCVPA,0.0008790030842646,0.9683380722999572,0.0037029988598078
zcPCPkaTp46iJxwMv0LjVw,0.0017366042593494,0.8582454919815063,0.0068709612824022
