business_id,business_name,hybrid_score,img_url,business_url,segment,city,state,latitude,longitude,liked_proba,main_category,sub_category,address,user_name
Meww6RIE4cFL_kG0aRlbAA,Blue Oak BBQ,4.471765939078656,https://s3-media2.fl.yelpcdn.com/bphoto/OhIfCydlAWLU1JEjMxr8IA/o.jpg,https://www.yelp.com/biz/blue-oak-bbq-new-orleans?adjust_creative=KFi-pTt6X1uifHP_qepO3g&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_lookup&utm_source=KFi-pTt6X1uifHP_qepO3g,Star Diners,New Orleans,LA,29.9805179,-90.093634,0.9676051,Other,Other,900 N Carrollton St,Boon
A4-2jEraYJ2w2grn_uXlHw,Blood & Sand,4.35352076041411,https://s3-media3.fl.yelpcdn.com/bphoto/5pkPB4stuIaMoUtC3FqxGg/o.jpg,https://www.yelp.com/biz/blood-and-sand-saint-louis-2?adjust_creative=PzB-HrdemGGqdNWPFTBKiA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_lookup&utm_source=PzB-HrdemGGqdNWPFTBKiA,Star Diners,Saint Louis,MO,38.6318768,-90.2014994,0.9621605,Other,Other,1500 St Charles St,Boon
Mwc3n5Psw9wRaQ22vZWDYQ,Bar Hygge,4.418832544160662,https://s3-media1.fl.yelpcdn.com/bphoto/p2HmAUrTmDbexS-bnTAF-Q/o.jpg,https://www.yelp.com/biz/bar-hygge-philadelphia?adjust_creative=KFi-pTt6X1uifHP_qepO3g&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_lookup&utm_source=KFi-pTt6X1uifHP_qepO3g,Star Diners,Philadelphia,PA,39.9671254924,-75.1661240918,0.9640323,Other,Other,1720 Fairmount Ave,Boon
AaTpjyw-EiODgi3tR4Xr-g,Estia,4.176729302013457,https://s3-media1.fl.yelpcdn.com/bphoto/o7F_UuuxUKaE3M6dJRq3ow/o.jpg,https://www.yelp.com/biz/estia-philadelphia?adjust_creative=PzB-HrdemGGqdNWPFTBKiA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_lookup&utm_source=PzB-HrdemGGqdNWPFTBKiA,Star Diners,Philadelphia,PA,39.9483920508,-75.1653502258,0.9461189,Other,Other,1405 Locust St,Boon
N1GYsCd5QAchGOCeQ37J9g,New Orleans City Park,4.601591134627323,https://s3-media1.fl.yelpcdn.com/bphoto/OScE2Q3ShsF9_8u0abY-IA/o.jpg,https://www.yelp.com/biz/city-park-new-orleans-7?adjust_creative=PzB-HrdemGGqdNWPFTBKiA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_lookup&utm_source=PzB-HrdemGGqdNWPFTBKiA,Star Diners,New Orleans,LA,29.987337,-90.097132,0.9441097,Other,Other,5 Victory Ave,Boon
hMCJbE4NogBHmEZw70j6NA,Cafe Patachou,4.121055364021855,https://s3-media4.fl.yelpcdn.com/bphoto/enMRHgMSLHfKEumWGkipgw/o.jpg,https://www.yelp.com/biz/cafe-patachou-indianapolis-10?adjust_creative=PzB-HrdemGGqdNWPFTBKiA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_lookup&utm_source=PzB-HrdemGGqdNWPFTBKiA,Star Diners,Indianapolis,IN,39.9140398934,-86.1059758501,0.9487419,Other,Other,8691 River Crossing Blvd,Boon
QK9s-Chx69_U-M2gsPb3Gw,59 Almshouse,3.671499037647073,https://s3-media2.fl.yelpcdn.com/bphoto/F4Lmye33IliN0_h3Mbu2mA/o.jpg,https://www.yelp.com/biz/59-almshouse-richboro?adjust_creative=6HZ3aBSeLYV3OSufKfy4Hw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_lookup&utm_source=6HZ3aBSeLYV3OSufKfy4Hw,Must-Try Spots,Richboro,PA,40.216315,-75.0127164,0.91105705,Other,Other,59 Almshouse Rd,Boon
K1ABvJZtgcdYHyH83fkFRA,Donkey's Place,4.464477308819032,https://s3-media2.fl.yelpcdn.com/bphoto/zoPOpN7Rxkub62lHS2XPQg/o.jpg,https://www.yelp.com/biz/donkeys-place-camden?adjust_creative=PzB-HrdemGGqdNWPFTBKiA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_lookup&utm_source=PzB-HrdemGGqdNWPFTBKiA,Star Diners,Camden,NJ,39.931528,-75.102331,0.9267181,Other,Other,1223 Haddon Ave,Boon
gGyqnAlpFrka_qzpO7j4lQ,Citizens Bank Park,4.407056645772221,https://s3-media3.fl.yelpcdn.com/bphoto/zNCxoj8IQcoNPmbeuZir2w/o.jpg,https://www.yelp.com/biz/citizens-bank-park-philadelphia?adjust_creative=KFi-pTt6X1uifHP_qepO3g&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_lookup&utm_source=KFi-pTt6X1uifHP_qepO3g,Must-Try Spots,Philadelphia,PA,39.9059929,-75.1666401,0.9640323,Entertainment & Recreation,Entertainment,1 Citizens Bank Way,Boon
kjIyHGVbVpQYK_UzetPShg,Bagel Train,4.326860700045431,https://s3-media1.fl.yelpcdn.com/bphoto/nPsNKJa1Ougqx-Go8aBKRQ/o.jpg,https://www.yelp.com/biz/bagel-train-yardley-2?adjust_creative=6HZ3aBSeLYV3OSufKfy4Hw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_lookup&utm_source=6HZ3aBSeLYV3OSufKfy4Hw,Must-Try Spots,Yardley,PA,40.2363716,-74.8317737,0.9150053,Restaurants & Food,Coffee,175 S Main St,Boon
djUp3Pn-L8sErrflNUPyjA,Bryn Mawr Film Institute,4.083620640326461,https://s3-media2.fl.yelpcdn.com/bphoto/Z3N7lDTzCSSkrYk9g6vm2g/o.jpg,https://www.yelp.com/biz/bryn-mawr-film-institute-bryn-mawr?adjust_creative=KFi-pTt6X1uifHP_qepO3g&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_lookup&utm_source=KFi-pTt6X1uifHP_qepO3g,Must-Try Spots,Bryn Mawr,PA,40.0216017,-75.3189616,0.9122139,Other,Other,824 W Lancaster Ave,Boon
k9yYK5WcXBs4rGfM735Kdw,Night of Terror At Creamy Acres,3.401229381671526,https://s3-media4.fl.yelpcdn.com/bphoto/kdAl3PhjrZ2Gm9OfQN1Mlg/o.jpg,https://www.yelp.com/biz/creamy-acres-night-of-terror-mullica-hill?adjust_creative=6HZ3aBSeLYV3OSufKfy4Hw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_lookup&utm_source=6HZ3aBSeLYV3OSufKfy4Hw,Must-Try Spots,Mullica Hill,NJ,39.7047421,-75.2493645,0.84157676,Other,Other,448 Lincoln Mill Rd,Boon
WAiKFc7fEE6v9eJUzuQAqw,Bagelocity & The Soup King Cafe,3.8940459180082,https://s3-media3.fl.yelpcdn.com/bphoto/AgTqn0i0vqThbNgxVLUfWw/o.jpg,https://www.yelp.com/biz/bagelocity-and-the-soup-king-cafe-bensalem?adjust_creative=PzB-HrdemGGqdNWPFTBKiA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_lookup&utm_source=PzB-HrdemGGqdNWPFTBKiA,Must-Try Spots,Bensalem,PA,40.1206862,-74.9052881,0.9041227,Other,Other,5611 Bensalem Blvd,Boon
DEFte_S3i2EcRLH7XbWQZA,French Quarter,4.190364776795632,https://s3-media2.fl.yelpcdn.com/bphoto/zj8py_9-r0d5b0xqhbIFog/o.jpg,https://www.yelp.com/biz/french-quarter-new-orleans?adjust_creative=6HZ3aBSeLYV3OSufKfy4Hw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_lookup&utm_source=6HZ3aBSeLYV3OSufKfy4Hw,Star Diners,New Orleans,LA,29.9564159875,-90.066174709,0.88143617,Other,Other,730 Dumaine St,Boon
5wgoIQXyP3BEPZLiVi1W8A,The Howlin' Wolf,3.653924221290267,https://s3-media2.fl.yelpcdn.com/bphoto/oWOeZvL9FtmOngXulryAfw/o.jpg,https://www.yelp.com/biz/the-howlin-wolf-new-orleans?adjust_creative=KGA7UJP3QlL2l-jc1BOuRg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_lookup&utm_source=KGA7UJP3QlL2l-jc1BOuRg,Star Diners,New Orleans,LA,29.9426876,-90.065991,0.9152341,Entertainment & Recreation,Music Venue,907 S Peters St,Boon
42dVj5q-LMx_iJxcq5Fzng,Vida,4.662087720702217,https://s3-media2.fl.yelpcdn.com/bphoto/v1Y_N0zYbrLsT8al6Ux0Pw/o.jpg,https://www.yelp.com/biz/vida-indianapolis-3?adjust_creative=6HZ3aBSeLYV3OSufKfy4Hw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_lookup&utm_source=6HZ3aBSeLYV3OSufKfy4Hw,Star Diners,Indianapolis,IN,39.770897968,-86.1470560357,0.9391765,Other,Other,601 E New York St,Boon
Ax2N_NOnazartWbmi6Rckg,Rocky Steps,4.5353120698768645,https://s3-media1.fl.yelpcdn.com/bphoto/8kKp1RTNAD9bAEVmGHB6ng/o.jpg,https://www.yelp.com/biz/rocky-steps-philadelphia?adjust_creative=KFi-pTt6X1uifHP_qepO3g&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_lookup&utm_source=KFi-pTt6X1uifHP_qepO3g,Star Diners,Philadelphia,PA,39.9658014703,-75.1811616495,0.9325892,Other,Other,2600 Benjamin Franklin Pkw,Boon
UGefDZNmnBztS0eoXWtHyQ,The Joint,4.456127693047488,https://s3-media1.fl.yelpcdn.com/bphoto/M_Z3wo_aaEINzbfZ_BlTJw/o.jpg,https://www.yelp.com/biz/the-joint-new-orleans?adjust_creative=KFi-pTt6X1uifHP_qepO3g&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_lookup&utm_source=KFi-pTt6X1uifHP_qepO3g,Star Diners,New Orleans,LA,29.9613336,-90.0355517,0.9621605,Other,Other,701 Mazant St,Boon
L3Z-WvSvYXvTf-lzSTnxfg,Sangiovese Ristorante,4.332426225181344,https://s3-media3.fl.yelpcdn.com/bphoto/SjuI8NkhKTDrAliCQxM1VQ/o.jpg,https://www.yelp.com/biz/sangiovese-ristorante-indianapolis-3?adjust_creative=6HZ3aBSeLYV3OSufKfy4Hw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_lookup&utm_source=6HZ3aBSeLYV3OSufKfy4Hw,Star Diners,Indianapolis,IN,39.911284,-86.116276,0.9640323,Other,Other,"2727 E 86th St, Ste 110",Boon
Jvxf43TqIitVfEnnBQLC4g,Westbank Grill,3.981854058004183,https://s3-media2.fl.yelpcdn.com/bphoto/Py7mVYMJJTXv_UUZEOdUMg/o.jpg,https://www.yelp.com/biz/westbank-grill-westwego?adjust_creative=PzB-HrdemGGqdNWPFTBKiA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_lookup&utm_source=PzB-HrdemGGqdNWPFTBKiA,Must-Try Spots,Westwego,LA,29.8979347,-90.1451456,0.9041227,Other,Other,812 Westbank Expy,Boon
1B6S6XDoX1fWnQI0_K1b1Q,CW's Gin Joint,4.071276501157657,https://s3-media4.fl.yelpcdn.com/bphoto/OpcdXhQgjP2aZLpBZBZL0A/o.jpg,https://www.yelp.com/biz/cws-gin-joint-tampa-2?adjust_creative=KFi-pTt6X1uifHP_qepO3g&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_lookup&utm_source=KFi-pTt6X1uifHP_qepO3g,Star Diners,Tampa,FL,27.9493871408,-82.4584549978,0.8649737,Restaurants & Food,Coffee,633 N Franklin St,Boon
IBIp-yVFl2PxYS-rgc19Yg,Independence Visitor Center,4.396860485537786,https://s3-media4.fl.yelpcdn.com/bphoto/uB0GGpeI0W9f6x2FE83tyw/o.jpg,https://www.yelp.com/biz/independence-visitor-center-philadelphia-5?adjust_creative=6HZ3aBSeLYV3OSufKfy4Hw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_lookup&utm_source=6HZ3aBSeLYV3OSufKfy4Hw,Must-Try Spots,Philadelphia,PA,39.9509761191,-75.1500126909,0.9150053,Other,Other,599 Market St,Boon
fff0PQbJetV2-3YIzb3n4w,University Shell Service,2.883110561539083,https://s3-media2.fl.yelpcdn.com/bphoto/7fffO52h2o9Zm7YAAq6KFw/o.jpg,https://www.yelp.com/biz/university-shell-service-new-orleans?adjust_creative=PzB-HrdemGGqdNWPFTBKiA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_lookup&utm_source=PzB-HrdemGGqdNWPFTBKiA,Must-Try Spots,New Orleans,LA,29.9456565,-90.113114,0.7770748,Other,Other,6201 S Claiborne Ave,Boon
kGhT5VRj2ZBSdXJl6qkLdw,Bourrée,3.620312558671827,https://s3-media1.fl.yelpcdn.com/bphoto/A6iFiHL8sUg_4NYgc6ZB_w/o.jpg,https://www.yelp.com/biz/bourr%C3%A9e-new-orleans-6?adjust_creative=PzB-HrdemGGqdNWPFTBKiA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_lookup&utm_source=PzB-HrdemGGqdNWPFTBKiA,Star Diners,New Orleans,LA,29.9498482,-90.1275084,0.81261986,Other,Other,1510 S Carrollton Ave,Boon
